Zip;City;Country;Street;StreetType;StreetNo;StreetCodeSupplement;Building;Stairway;Door;Floor;LandRegistryNumber;RecdAt;SN;Brand;Model;Installed
0000;Dunaujvaros;HU;El?szállás, Baross Gábor u. 19, 2424 Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012270567;Solplanet;ASW5-T;2024.05.23.
0000;unknow;HU;Polgardi, Balatoni út 25 Fejer, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430034;Solplanet;ASW5K-LT-G2 Pro;2024.05.23.
0000;unknow;HU;Bodrogkisfalud Klapka út 19, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270928;Solplanet;ASW4K-LT-G2 Pro;2024.05.23.
0000;Letenye;HU;Várfölde,Béka utca 6, Zala, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410243;Solplanet;ASW5000-T;2024.05.23.
0000;unknow;HU;Szarvas, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00086022250022;Solplanet;ASW8K-LT-G2;2024.05.23.
0000;unknow;HU;Szeged, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;SP001060322A2096;Solplanet;ASW10K-LT-G2 Pro;2024.05.23.
0000;unknow;HU;Kurca utca, Szentes, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;SZ000860222A0043;Solplanet;ASW8K-LT-G2;2024.05.23.
0000;Budapest;HU;Tündérfürt utca, Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;HT005060222C0228;Solplanet;ASW50K-LT-G2;2024.05.23.
0000;Miskolc;HU;Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012280636;Solplanet;ASW5-T;2024.05.23.
0000;unknow;HU;2428 Kisapostag Pet?fi Sándor u. 96.;;;;;;;;;2025.08.23. 03:55;ST50006012280014;Solplanet;ASW5-T;2024.05.23.
0000;unknow;HU;Dózsa György utca 43, Gálosfa, Somogy, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430046;Solplanet;ASW5K-LT-G2 Pro;2024.05.23.
0000;Kecskemet;HU;Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032250227;Solplanet;ASW5K-LT-G2 Pro;2024.05.23.
0000;unknow;HU;Tiszaújváros, Tompa Mihály u. 46, 3580 Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032250234;Solplanet;ASW5K-LT-G2 pro;2024.04.04.
0000;Szekesfehervar;HU;Szekesfehervar, Fejer, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012270731;Solplanet;ASW4-T;2024.05.23.
0000;Tatabanya;HU;Tatabanya, Komarom-Esztergom, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012260766;Solplanet;ASW5-T;2024.05.23.
0000;Kecskemet;HU;Bajnok utca, Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022260317;Solplanet;ASW10K-LT-G2;2024.05.23.
0000;unknow;HU;9141 Ikrény Vizisípálya;;;;;;;;;2025.08.23. 03:55;SP00156032280138;Solplanet;ASW15K-LT-G2 Pro;2024.05.24.
0000;unknow;HU;9141 Ikrény Vizisípálya;;;;;;;;;2025.08.23. 03:55;SP001260322A0465;Solplanet;ASW12K-LT-G2 Pro;2024.05.24.
0000;unknow;HU;9141 Ikrény Vizisípálya;;;;;;;;;2025.08.23. 03:55;SP00156092450031;Solplanet;ASW15K-LT-G2 Pro;2024.05.24.
0000;Miskolc;HU;Esze Tamás utca, Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430394;Solplanet;ASW5K-LT-G2 Pro;2024.05.24.
0000;Szeged;HU;Kátay utca 23, Szeged, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;TA00406032280363;Solplanet;ASW40K-LT-G3;2024.05.24.
0000;unknow;HU;Écs;;;;;;;;;2025.08.23. 03:55;HT00306022230005;Solplanet;ASW33K-LT-G2;2024.05.24.
0000;unknow;HU;Écs;;;;;;;;;2025.08.23. 03:55;HT00306022230002;Solplanet;ASW33K-LT-G2;2024.05.24.
0000;unknow;HU;Écs;;;;;;;;;2025.08.23. 03:55;SZ001760221B0010;Solplanet;ASW17K-LT;2024.05.24.
0000;unknow;HU;Écs;;;;;;;;;2025.08.23. 03:55;SZ001760221B0006;Solplanet;ASW17K-LT;2024.05.24.
0000;unknow;HU;Bekescsaba, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012260925;Solplanet;ASW5-T;2024.05.24.
0000;unknow;HU;Botyánszky Pálné utca, Bekescsaba, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012260979;Solplanet;ASW5-T;2024.05.24.
0000;unknow;HU;Dobozi út, Bekescsaba, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00086022230222;Solplanet;ASW8K-LT-G2;2024.05.24.
0000;unknow;HU;Szabó Dezs? utca, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032270281;Solplanet;ASW10K-LT-G2 Pro;2024.05.24.
0000;Budapest;HU;1213 Budapest, Szent István út 220/a;;;;;;;;;2025.08.23. 03:55;OE500060U2440113;Solplanet;ASW05kH-T2;2024.05.24.
0000;unknow;HU;F? utca 76, Baja, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032310190;Solplanet;ASW5K-LT-G2 Pro;2024.05.24.
0000;unknow;HU;6076Ágasegyhaza Majus1 utca 6.;;;;;;;;;2025.08.23. 03:55;SP00046032430074;Solplanet;ASW4K-LT-G2 Pro;2024.05.25.
0000;unknow;HU;Tövis utca, Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022260160;Solplanet;ASW10K-LT-G2;2024.05.25.
0000;unknow;HU;"Sportföld ut


Lant utca, Veresegyház, Pest, Hungary";;;;;;;;;2025.08.23. 03:55;SZ00086022210068;Solplanet;ASW8K-LT-G2;2024.05.25.
0000;Kiskoros District;HU;Rét utca 53, Kiskoros, Bacs-Kiskun, Hugary;;;;;;;;;2025.08.23. 03:55;SP00046032390069;Solplanet;ASW4K-LT-G2 Pro;2024.05.26.
0000;Kalocsa;HU;Deák Ferenc utca 37., Dusnok, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SZ001060222A0171;Solplanet;ASW10K-LT-G2;2024.05.26.
0000;unknow;HU;Árok utca, Ajka, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:55;ST00086012270185;Solplanet;ASW8-T;2024.05.27.
0000;Budapest;HU;1112 Kismákfa utca 6;;;;;;;;;2025.08.23. 03:55;SZ00156022290019;Solplanet;ASW15K-LT-G2;2024.05.27.
0000;unknow;HU;Széchenyi István utca, Oroshaza, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;SP00126032270132;Solplanet;ASW12K-LT-G2 Pro;2024.05.27.
0000;Szekesfehervar;HU;Távirda utca 2/A, Székesfehérvar, Fejer, Hungary;;;;;;;;;2025.08.23. 03:55;HT005060222C0179;Solplanet;ASW50K-LT-G2;2024.05.27.
0000;unknow;HU;Aradi utca 13., Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270727;Solplanet;ASW4K-LT-G2 Pro;2024.05.27.
0000;unknow;HU;8230 Balatonfüred Béke utca 7;;;;;;;;;2025.08.23. 03:55;ST50006012410296;Solplanet;ASW5000-T;2024.05.27.
0000;unknow;HU;Szandasz? utca 10, Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;SZ000860222A0044;Solplanet;ASW8K-LT-G2;2024.05.27.
0000;Hegyhat;HU;Magocs, Baranya, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012410007;Solplanet;ASW4000-T;2024.05.27.
0000;unknow;HU;Hajdú utca, Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00086032270359;Solplanet;ASW8K-LT-G2 Pro;2024.05.27.
0000;unknow;HU;Sz?l? utca, Bekescsaba, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;ST60006012270165;Solplanet;ASW6-T;2024.05.27.
0000;Cegled;HU;Szeretet utca, Cegled, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410013;Solplanet;ASW5000-T;2024.05.27.
0000;unknow;HU;2330 Dunaharaszti, Némedi út 13.;;;;;;;;;2025.08.23. 03:55;ST40006012250037;Solplanet;ASW4-T;2024.05.27.
0000;unknow;HU;Bátori István utca 4/A, Szombathely, Vas, Hungary;;;;;;;;;2025.08.23. 03:55;OE500060U23C0003;Solplanet;ASW05kH-T2;2024.05.27.
0000;Budakeszi;HU;Pet?fi Sándor utca, Budakeszi, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00206022270049;Solplanet;ASW20K-LT-G2;2024.05.27.
0000;Godollo;HU;Vadrózsa utca, Godollo, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00036032261089;Solplanet;ASW3K-LT-G2 Pro;2024.05.27.
0000;unknow;HU;Kecskemét, Tihany u. 8, 6000 Hungary;;;;;;;;;2025.08.23. 03:55;ST60006012290066;Solplanet;ASW6-T;2024.05.27.
0000;Miskolc;HU;Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SP001060322B1629;Solplanet;ASW10K-LT-G2 Pro;2024.05.27.
0000;unknow;HU;Hajdúnánás, Perczel u. 24, 4080 Hungary;;;;;;;;;2025.08.23. 03:55;HT00306022290034;Solplanet;ASW30K-LT-G2;2024.05.28.
0000;Szigetszentmiklos;HU;Wesselényi utca, Szigetszentmiklos, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032430105;Solplanet;ASW4K-LT-G2 Pro;2024.05.27.
0000;unknow;HU;Wesselényi utca, Szigetszentmiklos, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022290127;Solplanet;ASW10K-LT-G2;2024.05.27.
0000;unknow;HU;Forráskút Széchenyi U 1;;;;;;;;;2025.08.23. 03:55;CA00156012190033;Solplanet;ASW15K-LT;2024.05.11.
0000;Fonyod;HU;Bartók Béla utca, Fonyod, Somogy, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022290252;Solplanet;ASW10K-LT-G2;2024.05.11.
0000;unknow;HU;3183 Kalkeszi F? út 49;;;;;;;;;2025.08.23. 03:55;SZ00136022260017;Solplanet;ASW13K-LT-G2;2024.05.11.
0000;unknow;HU;7095 Iregszemcse Béke utca 18.;;;;;;;;;2025.08.23. 03:55;SP00046032260270;Solplanet;ASW4K-LT-G2 pro;2024.05.12.
0000;unknow;HU;7095 Iregszemcse Béke utca 18.;;;;;;;;;2025.08.23. 03:55;SP000460322B0178;Solplanet;ASW4K-LT-G2 Pro;2024.05.12.
0000;Gonc;HU;Gonc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012260050;Solplanet;ASW4-T;2024.05.13.
0000;Janoshalma;HU;Tópart utca, Janoshalma, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;TA00306032310032;Solplanet;ASW 30K-LT-G3;2024.05.13.
0000;Gyor;HU;Dózsa utca 25., Abda, Gyor-Moson-Sopron, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032420292;Solplanet;ASW5K-LT-G2 Pro;2024.05.13.
0000;unknow;HU;Rózsakút utca, Varpalota, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410289;Solplanet;ASW5000-T;2024.05.13.
0000;Vecses;HU;2234 Maglód, Apafi utca 13.;;;;;;;;;2025.08.23. 03:55;ST50006012410284;Solplanet;ASW5000-T;2024.05.13.
0000;unknow;HU;Csér utca, Erd, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032270421;Solplanet;ASW10K-LT-G2 Pro;2024.05.13.
0000;Kapuvar;HU;Vasút utca 31. Vitnyéd, Gyor-Moson-Sopron, Hungary;;;;;;;;;2025.08.23. 03:55;MA20006012290699;Solplanet;ASW2000S-S;2024.05.13.
0000;unknow;HU;Dunakeszi, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032291516;Solplanet;ASW10K-LT-G2 Pro;2024.05.02.
0000;unknow;HU;Kisber, Komarom-Esztergom, Hungary;;;;;;;;;2025.08.23. 03:55;TA00406032280362;Solplanet;ASW40K-LT-G3;2024.05.13.
0000;Miskolc;HU;Vörösmarty Mihály utca, Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012260168;Solplanet;ASW3-T;2024.05.13.
0000;Mateszalka;HU;Aulich u. 22. Vaja, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032420231;Solplanet;ASW5K-LT-G2 Pro;2024.05.13.
0000;unknow;HU;Hunyadi János utca 68, Geresdlak, Baranya, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430042;Solplanet;ASW5K-LT-G2 Pro;2024.05.13.
0000;unknow;HU;Vörösmarty Mihály utca 2/A, Erd, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SZ001060222A0022;Solplanet;ASW10K-LT-G2;2024.05.13.
0000;unknow;HU;Táncsics Mihály utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00036032430119;Solplanet;ASW3K-LT-G2 Pro;2024.05.13.
0000;Pilisvorosvar;HU;Pilisvorosvar, Pest, Hungary, Kálvária utca 104;;;;;;;;;2025.08.23. 03:55;ST40006012410043;Solplanet;ASW4000-T;2024.05.13.
0000;Dunaujvaros;HU;Nagyvenyim, Tulipán u. 3, 2421 Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012270609;Solplanet;ASW5-T;2024.05.30.
0000;unknow;HU;Kiskunlacháza, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430051;Solplanet;ASW5K-LT-G2 Pro;2024.05.13.
0000;unknow;HU;Fekete utca, Vac, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP001560322C0205;Solplanet;ASW15K-LT-G2 Pro;2024.05.13.
0000;Budapest;HU;Kamra utca 23, Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012250015;Solplanet;ASW3-T;2024.05.13.
0000;Tiszavasvari;HU;Tiszavasvari, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;HP00506032280117;Solplanet;ASW50K-LT-G2;2024.05.13.
0000;unknow;HU;Plébánia utca, Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430218;Solplanet;ASW5K-LT-G2 Pro;2024.05.14.
0000;unknow;HU;Ásotthalom Tanya;;;;;;;;;2025.08.23. 03:55;SP00056032430287;Solplanet;ASW5K-LT-G2 Pro;2024.05.14.
0000;unknow;HU;Pilisborosjen?, Tücsök utca 43 Pest, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410285;Solplanet;ASW5000-T;2024.05.14.
0000;unknow;HU;Atkár, Heves, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032292136;Solplanet;ASW10K-LT-G2 Pro;2024.05.14.
0000;unknow;HU;Szeged, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;MA20006012290767;Solplanet;ASW2000S-S;2024.05.14.
0000;Szombathely;HU;, Szombathely, Vas, Hungary;;;;;;;;;2025.08.23. 03:55;SP00036032261106;Solplanet;ASW3K-LT-G2 Pro;2024.05.14.
0000;unknow;HU;7627 Pécs Sarló utca 36;;;;;;;;;2025.08.23. 03:55;SP00036032260864;Solplanet;ASW3K-LT-G2 Pro;2024.05.14.
0000;Tiszavasvari;HU;Tiszavasvari, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;HP00506032280050;Solplanet;ASW50K-LT-G2;2024.05.14.
0000;Csurgo;HU;8852 Zákány, Szegf? u. 3.;;;;;;;;;2025.08.23. 03:55;ST30006012270489;Solplanet;ASW3-T;2024.05.14.
0000;unknow;HU;9737 Bük Béke utca 17;;;;;;;;;2025.08.23. 03:55;SP00056032430490;Solplanet;ASW5K-LT-G2 Pro;2024.05.14.
0000;Gyor;HU;9012 Cseresznyés utca 2/B;;;;;;;;;2025.08.23. 03:55;MA200060122A0194;Solplanet;ASW2000S-S;2024.05.14.
0000;unknow;HU;Tát Jókai Utca 8;;;;;;;;;2025.08.23. 03:55;ST60006012210025;Solplanet;ASW6-T;2024.05.14.
0000;Salgotarjan;HU;Salgotarjan, Nograd, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00086022270384;Solplanet;ASW8K-LT-G2;2024.05.14.
0000;Gyal;HU;Vecsési út, 79 2360 Gyál, Pest, Hungary ;;;;;;;;;2025.08.23. 03:55;SP00056032430234;Solplanet;ASW5K-LT-G2 Pro;2024.05.14.
0000;unknow;HU;F?zfa utca, 8/a Mohács, Baranya, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012270672;Solplanet;ASW3-T;2024.05.14.
0000;unknow;HU;Barcsay utca 64;;;;;;;;;2025.08.23. 03:55;SP001260322A0459;Solplanet;ASW12K-LT-G2 Pro;2024.05.15.
0000;Gardony;HU;IX. utca, Gardony, Fejer, Hungary;;;;;;;;;2025.08.23. 03:55;CA00156012170037;Solplanet;ASW15K-LT;2024.05.14.
0000;unknow;HU;Hangya utca 13. Szentendre, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032260456;Solplanet;ASW10K-LT-G2 Pro;2024.05.14.
0000;unknow;HU;úrréti utca, 30 Debrecen, Hajdu-Bihar, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410091;Solplanet;ASW5000-T;2024.05.14.
0000;unknow;HU;Tapolca, Vesprem, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032250720;Solplanet;ASW10K-LT-G2;2024.05.14.
0000;unknow;HU;Aba, Rákóczi u. 4/B, 8127 Hungary;;;;;;;;;2025.08.23. 03:55;SP001060322A2993;Solplanet;ASW10K-LT-G2 Pro;2024.05.14.
0000;unknow;HU;Csabai utca 17;;;;;;;;;2025.08.23. 03:55;SP00106032250409;Solplanet;ASW10K-LT-G2;2024.05.15.
0000;unknow;HU;Széchenyi utca, Szabadbattyán, Fejer, Hungary;;;;;;;;;2025.08.23. 03:55;SP001060322A0939;Solplanet;ASW10K-LT-G2 Pro;2024.05.15.
0000;Dunaujvaros;HU;Baracs, Fejer, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012170062;Solplanet;ASW4K-LT;2024.05.15.
0000;Miskolc;HU;Beseny?i út, Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SP00066032260642;Solplanet;ASW6K-LT-G2 Pro;2024.05.15.
0000;unknow;HU;Kazinczy Ferenc utca, Keszthely, Zala, Hungary;;;;;;;;;2025.08.23. 03:55;SP001260322C0461;Solplanet;ASW12K-LT-G2 Pro;2024.05.15.
0000;unknow;HU;Kazinczy Ferenc utca, Keszthely, Zala, Hungary;;;;;;;;;2025.08.23. 03:55;SP001260322C0458;Solplanet;ASW12K-LT-G2 Pro;2024.05.15.
0000;Kiskoros District;HU;Bócsa 2kerulet 52Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00086032260172;Solplanet;ASW8K-LT-G2 Pro;2024.05.15.
0000;Sarkad;HU;Sarkad Balassi Bálint u. 14.;;;;;;;;;2025.08.23. 03:55;SP00036032390019;Solplanet;ASW3K-LT-G2 Pro;2024.05.15.
0000;unknow;HU;Dobó utca, Mezocsat, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032270028;Solplanet;ASW4K-LT-G2 Pro;2024.05.15.
0000;Budapest;HU;Méta utca, Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00036032390014;Solplanet;ASW3K-LT-G2 Pro;2024.05.15.
0000;Nyiregyhaza;HU;Nyiregyhaza, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022240306;Solplanet;ASW10K-LT-G2;2024.05.15.
0000;unknow;HU;Repkény utca, Erd, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032260355;Solplanet;ASW5K-LT-G2 pro;2024.05.15.
0000;Kalocsa;HU;Lepke utca, Kalocsa, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;CA00156012280056;Solplanet;ASW15K-LT;2024.05.15.
0000;unknow;HU;Csér utca, Erd, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00046032430049;Solplanet;ASW4K-LT-G2 Pro;2024.05.15.
0000;Kecskemet;HU;Kecskemet, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106092460170;Solplanet;ASW10K-LT-G2 Pro;2024.05.15.
0000;Miskolc;HU;Beseny?i út, Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00086022230191;Solplanet;ASW8K-LT-G2;2024.05.15.
0000;unknow;HU;Károli Gáspár utca, Debrecen, Hajdu-Bihar, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012270628;Solplanet;ASW4-T;2024.05.15.
0000;Budakeszi;HU;Bethlen G utca, Biatorbágy, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SZ002060221B0017;Solplanet;ASW20K-LT;2024.05.16.
0000;unknow;HU;Siklos, Baranya, Hungary;;;;;;;;;2025.08.23. 03:55;SP002060322B0018;Solplanet;ASW20K-LT-G2 Pro;2024.05.16.
0000;unknow;HU;Mateszalka, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;SP001260322A0105;Solplanet;ASW12K-LT-G2 Pro;2024.05.16.
0000;Janoshalma;HU;Zenészsor utca, Janoshalma, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;CA00206012180067;Solplanet;ASW20K-LT;2024.05.16.
0000;unknow;HU;4262 Kassai utca 7, Nyíracsád, Hungary;;;;;;;;;2025.08.23. 03:55;SZ00106022280113;Solplanet;ASW10K-LT-G2;2024.05.16.
0000;Dombovar;HU;Dombovar, Tolna, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032270201;Solplanet;ASW10K-LT-G2 Pro;2024.05.16.
0000;Kiskoros District;HU;Kiskoros District, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;HT00506022280077;Solplanet;ASW50K-LT-G2;2024.05.16.
0000;unknow;HU;Rákoczi Ferenc utca 15, Godollo, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032430181;Solplanet;ASW5K-LT-G2 Pro;2024.05.16.
0000;Szigetszentmiklos;HU;Dunaharaszti, Klapka György út 43.;;;;;;;;;2025.08.23. 03:55;ST40006012410034;Solplanet;ASW4000-T;2024.05.16.
0000;Szeghalom;HU;Vészt? Kálvin u. 3.;;;;;;;;;2025.08.23. 03:55;SP00056032420293;Solplanet;ASW5K-LT-G2 Pro;2024.05.16.
0000;unknow;HU;Hajdúböszörmény, Lucernás u. 9, 4220 Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410087;Solplanet;ASW5000-T;2024.05.17.
0000;Budapest;HU;Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;SP00066032270444;Solplanet;ASW6K-LT-G2 Pro;2024.05.16.
0000;Rackeve;HU;2340 Kiskunlacháza, Bankháza 10.;;;;;;;;;2025.08.23. 03:55;SP00056032430161;Solplanet;ASW5K-LT-G2 Pro;2024.05.16.
0000;unknow;HU;"Fegyvernek,Sz
enterzs
ébet 46. Jasz-Nagykun-Szolnok, Hungary";;;;;;;;;2025.08.23. 03:55;SP001260322B0464;Solplanet;ASW12K-LT-G2 Pro;2024.05.16.
0000;Miskolc;HU;Miskolc, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;ST001060122A0022;Solplanet;ASW10-T;2024.05.16.
0000;unknow;HU;Mezokovesd, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;ST400060121B0016;Solplanet;ASW4K-LT;2024.05.16.
0000;unknow;HU;Radnóti utca, Encs, Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032260637;Solplanet;ASW10K-LT-G2 Pro;2024.05.17.
0000;Kistelek;HU;6769 Pusztaszer, F? utca 14/a;;;;;;;;;2025.08.23. 03:55;SP00036032250036;Solplanet;ASW3K-LT-G2 pro;2024.05.17.
0000;Kistelek;HU;6769 Pusztaszer, F? utca 14/a;;;;;;;;;2025.08.23. 03:55;SP00036032261573;Solplanet;ASW3K-LT-G2 Pro;2024.05.17.
0000;Morahalom;HU;Zsombó, Csongrad, Hungary;;;;;;;;;2025.08.23. 03:55;ST30006012190097;Solplanet;ASW3K-LT;2024.05.17.
0000;unknow;HU;Tópart utca, Janoshalma, Bacs-Kiskun, Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032250331;Solplanet;ASW10K-LT-G2;2024.05.17.
0000;Szeghalom;HU;Vészt?,Kazinczy 7, Bekes, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410273;Solplanet;ASW5000-T;2024.05.17.
0000;Esztergom;HU;Csolnok, Széchenyi utca 17, 2521 Hungary;;;;;;;;;2025.08.23. 03:55;SP00106032260344;Solplanet;ASW10K-LT-G2 Pro;2024.06.07.
0000;unknow;HU;Szélmalom utca, Monor, Pest, Hungary;;;;;;;;;2025.08.23. 03:55;CA00156012270055;Solplanet;ASW15K-LT;2024.05.17.
0000;unknow;HU;Hadiárva Utca 10;;;;;;;;;2025.08.23. 03:55;SZ000860222C0157;Solplanet;ASW13K-LT-G2 Pro;2024.03.14.
0000;unknow;HU;Cserkesz?l? Csokonaiutca39., Jasz-Nagykun-Szolnok, Hungary;;;;;;;;;2025.08.23. 03:55;SP000460322B0290;Solplanet;ASW4K-LT-G2 Pro;2024.05.18.
0000;unknow;HU;Mátyás körút, Hajduboszormeny, Hajdu-Bihar, Hungary;;;;;;;;;2025.08.23. 03:55;SP00056032270380;Solplanet;ASW5K-LT-G2 Pro;2024.05.18.
0000;unknow;HU;Cserèpfalu Kossuth út 37 Borsod-Abauj-Zemplen, Hungary;;;;;;;;;2025.08.23. 03:55;ST40006012410004;Solplanet;ASW4000-T;2024.05.18.
0000;Monor;HU;2230. Gyömr? Andrássy utca 41.;;;;;;;;;2025.08.23. 03:55;SZ00086022280181;Solplanet;ASW8K-LT-G2;2024.05.18.
0000;unknow;HU;Kossuth Lajos utca, Mateszalka, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;SZ001260222B0328;Solplanet;ASW 12K LT-G2;2024.05.18.
0000;unknow;HU;6237 Kecel Malom utca 41;;;;;;;;;2025.08.23. 03:55;SP00056032430112;Solplanet;ASW5K-LT-G2 Pro;2024.05.18.
0000;unknow;HU;Fábián Zoltán utca, Nyiregyhaza, Szabolcs-Szatmar-Bereg, Hungary;;;;;;;;;2025.08.23. 03:55;ST400060121B0046;Solplanet;ASW4K-LT;2024.05.19.
0000;unknow;HU;Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;MA20006012290394;Solplanet;ASW2000S-S;2024.05.20.
0000;unknow;HU;Paks, Tolna, Hungary;;;;;;;;;2025.08.23. 03:55;ST50006012410269;Solplanet;ASW5000-T;2024.05.20.
0000;unknow;HU;Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;MA20006012250037;Solplanet;ASW2000S-S;2024.05.20.
0000;unknow;HU;Budapest, Hungary;;;;;;;;;2025.08.23. 03:55;MA200060122A0012;Solplanet;ASW2000S-S;2024.05.20.
